"ResponseType";"RT_io";"CorrectAnswer";"Distance";"Distance_type";"Condition";"ACC_trials";"Validity";"Saliency";"SalD";"NSalD";"Target";"RT_Trials";"participant";"val";"sal"
"RC";435,399999998481;"e";5;1;"learn";1;"valid";"V";"V";"L";3;435,399999998481;33;1;NA
"RR";319,049999998356;"e";1;1;"learn";1;"valid";"V";"V";"L";5;319,049999998356;33;1;NA
"RC";300,370000000726;"u";5;1;"learn";1;"valid";"G";"G";"X";4;300,370000000726;33;1;NA
"RR";286,055000000601;"u";1;1;"learn";1;"valid";"G";"G";"X";2;286,055000000601;33;1;NA
"RR";385,580000001937;"e";3;1;"learn";1;"valid";"V";"V";"L";7;385,580000001937;33;1;NA
"RR";468,600000000151;"e";1;1;"learn";1;"valid";"V";"V";"L";3;468,600000000151;33;1;NA
"RR";NA;"u";3;1;"learn";0;"valid";"G";"G";"X";2;NA;33;1;NA
"RR";NA;"u";4;1;"learn";1;"valid";"G";"G";"X";4;67,6899999998568;33;1;NA
"RR";301,750000002357;"u";1;1;"learn";1;"valid";"G";"G";"X";2;301,750000002357;33;1;NA
"RR";252,039999999397;"u";1;1;"learn";1;"valid";"G";"G";"X";4;252,039999999397;33;1;NA
"RR";301,98499999824;"u";1;1;"learn";1;"valid";"G";"G";"X";2;301,98499999824;33;1;NA
"RR";285,730000003241;"u";1;1;"learn";1;"valid";"G";"G";"X";4;285,730000003241;33;1;NA
"RR";501,939999998285;"u";1;1;"learn";1;"valid";"G";"G";"X";6;501,939999998285;33;1;NA
"RR";268,745000001331;"u";1;1;"learn";1;"valid";"G";"G";"X";2;268,745000001331;33;1;NA
"RR";551,969999996913;"e";9;1;"learn";1;"valid";"V";"V";"L";9;551,969999996913;33;1;NA
"RR";366,879999997764;"u";2;1;"learn";1;"valid";"G";"G";"X";2;366,879999997764;33;1;NA
"RR";219,014999998763;"e";2;1;"learn";1;"valid";"V";"V";"L";9;219,014999998763;33;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";3;169,710000001942;33;1;NA
"RR";NA;"u";3;1;"learn";0;"valid";"G";"G";"X";4;NA;33;1;NA
"RR";566,835000001561;"e";2;1;"learn";1;"valid";"V";"V";"L";5;566,835000001561;33;1;NA
"RR";419,115000000716;"e";1;1;"learn";1;"valid";"V";"V";"L";9;419,115000000716;33;1;NA
"RR";285,395000002723;"u";6;1;"learn";1;"valid";"G";"G";"X";2;285,395000002723;33;1;NA
"RR";302,575000001525;"u";1;1;"learn";1;"valid";"G";"G";"X";8;302,575000001525;33;1;NA
"RC";NA;"e";1;1;"learn";0;"invalid";"G";"G";"X";3;NA;33;-1;NA
"RC";319,124999998166;"u";2;1;"learn";1;"valid";"G";"G";"X";6;319,124999998166;33;1;NA
"RR";369,170000001645;"e";5;1;"learn";1;"valid";"V";"V";"L";3;369,170000001645;33;1;NA
"RR";302,575000001525;"u";2;1;"learn";1;"valid";"G";"G";"X";6;302,575000001525;33;1;NA
"RC";NA;"e";1;1;"learn";0;"invalid";"G";"G";"X";5;NA;33;-1;NA
"RC";519,029999999475;"u";2;1;"learn";1;"valid";"G";"G";"X";6;519,029999999475;33;1;NA
"RR";335,499999997523;"u";1;1;"learn";1;"valid";"G";"G";"X";4;335,499999997523;33;1;NA
"RR";485,424999998827;"e";5;1;"learn";1;"valid";"V";"V";"L";9;485,424999998827;33;1;NA
"RR";502,375000000029;"e";1;1;"learn";1;"valid";"V";"V";"L";5;502,375000000029;33;1;NA
"RR";385,754999999222;"u";3;1;"learn";1;"valid";"G";"G";"X";2;385,754999999222;33;1;NA
"RR";502,445000001899;"u";1;1;"learn";1;"valid";"G";"G";"X";6;502,445000001899;33;1;NA
"RR";368,775000002643;"u";1;1;"learn";1;"valid";"G";"G";"X";2;368,775000002643;33;1;NA
"RR";318,545000001905;"e";4;1;"learn";1;"valid";"V";"V";"L";3;318,545000001905;33;1;NA
"RR";368,825000001493;"e";1;1;"learn";1;"valid";"V";"V";"L";7;368,825000001493;33;1;NA
"RR";301,735000000917;"u";3;1;"learn";1;"valid";"G";"G";"X";6;301,735000000917;33;1;NA
"RR";285,449999999514;"e";2;1;"learn";1;"valid";"V";"V";"L";9;285,449999999514;33;1;NA
"RR";552,260000000501;"u";2;1;"learn";1;"valid";"G";"G";"X";2;552,260000000501;33;1;NA
"RR";301,769999998101;"u";1;1;"learn";1;"valid";"G";"G";"X";8;301,769999998101;33;1;NA
"RR";301,190000001839;"e";3;1;"learn";1;"valid";"V";"V";"L";9;301,190000001839;33;1;NA
"RC";634,910000000673;"u";1;1;"learn";1;"invalid";"V";"V";"L";8;634,910000000673;33;-1;NA
"RC";317,534999998315;"e";1;1;"learn";1;"valid";"V";"V";"L";9;317,534999998315;33;1;NA
"RR";402,035000002911;"e";1;1;"learn";1;"valid";"V";"V";"L";5;402,035000002911;33;1;NA
"RR";619,119999999384;"e";1;1;"learn";1;"valid";"V";"V";"L";9;619,119999999384;33;1;NA
"RR";251,39499999932;"u";6;1;"learn";1;"valid";"G";"G";"X";2;251,39499999932;33;1;NA
"RC";NA;"u";2;1;"learn";1;"invalid";"V";"V";"L";8;2585,47499999986;33;-1;NA
"RC";650,774999998134;"e";1;1;"learn";1;"valid";"V";"V";"L";5;650,774999998134;33;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;33;1;NA
"RR";452,015000002575;"e";2;1;"learn";1;"valid";"V";"V";"L";3;452,015000002575;33;1;NA
"RR";385,285000000295;"e";1;1;"learn";1;"valid";"V";"V";"L";9;385,285000000295;33;1;NA
"RR";583,829999999466;"u";6;1;"learn";1;"valid";"G";"G";"X";4;583,829999999466;33;1;NA
"RR";302,510000001348;"u";1;1;"learn";1;"valid";"G";"G";"X";6;302,510000001348;33;1;NA
"RR";318,820000000642;"u";1;1;"learn";1;"valid";"G";"G";"X";8;318,820000000642;33;1;NA
"RR";485,505000000671;"e";4;1;"learn";1;"valid";"V";"V";"L";3;485,505000000671;33;1;NA
"RR";235,379999998258;"u";2;1;"learn";1;"valid";"G";"G";"X";4;235,379999998258;33;1;NA
"RR";416,29000000114;"u";1;1;"learn";1;"valid";"G";"G";"X";4;416,29000000114;33;1;NA
"RR";229,285000001141;"e";3;1;"learn";1;"valid";"V";"V";"L";7;229,285000001141;33;1;NA
"RR";261,610000001383;"e";1;1;"learn";1;"valid";"V";"V";"L";3;261,610000001383;33;1;NA
"RR";297,125000000847;"e";1;1;"learn";1;"valid";"V";"V";"L";7;297,125000000847;33;1;NA
"RR";382,17000000077;"u";4;1;"learn";1;"valid";"Salient";"G";"X";8;382,17000000077;33;1;1
"RR";482,465000000957;"u";1;1;"learn";1;"valid";"G";"G";"X";6;482,465000000957;33;1;NA
"RR";520,000000000323;"u";1;1;"learn";1;"valid";"G";"G";"X";8;520,000000000323;33;1;NA
"RC";496,805000002496;"u";4;1;"learn";1;"invalid";"V";"V";"L";4;496,805000002496;33;-1;NA
"RC";616,914999998698;"e";1;1;"test";1;"valid";"NonSalient";NA;"L";3;616,914999998698;33;1;-1
"RR";577,905000002033;"u";3;1;"learn";1;"valid";"G";"G";"X";2;577,905000002033;33;1;NA
"RC";560,629999999946;"e";1;1;"test";1;"invalid";"Salient";"G";NA;7;560,629999999946;33;-1;1
"RC";801,540000000386;"u";1;2;"learn";1;"valid";"G";"G";"X";8;801,540000000386;33;1;NA
"RR";320,58499999755;"e";4;2;"learn";1;"valid";"V";"V";"L";3;320,58499999755;33;1;NA
"RC";467,939999998634;"e";2;1;"test";1;"invalid";"Salient";"G";NA;5;467,939999998634;33;-1;1
"RC";NA;"u";1;2;"learn";0;"valid";"G";"G";"X";2;NA;33;1;NA
"RR";650,280000001658;"u";2;2;"test";1;"valid";"Salient";"G";NA;4;650,280000001658;33;1;1
"RR";493,469999997501;"e";4;1;"test";1;"valid";"Salient";"V";NA;7;493,469999997501;33;1;1
"RC";484,534999999482;"u";1;2;"learn";1;"invalid";"V";"V";"L";4;484,534999999482;33;-1;NA
"RC";NA;"e";1;1;"test";0;"valid";"Salient";"V";NA;7;NA;33;1;1
"RR";NA;"e";2;1;"learn";0;"valid";"V";"V";"L";9;NA;33;1;NA
"RR";NA;"e";3;1;"learn";1;"valid";"V";"V";"L";3;1485,2350000001;33;1;NA
"RR";551,85500000141;"u";6;2;"learn";1;"valid";"Salient";"G";"X";2;551,85500000141;33;1;1
"RR";393,439999999828;"e";2;1;"learn";1;"valid";"V";"V";"L";9;393,439999999828;33;1;NA
"RR";500,444999997626;"u";2;1;"learn";1;"valid";"NonSalient";"G";"X";2;500,444999997626;33;1;-1
"RC";NA;"u";2;1;"learn";0;"invalid";"V";"V";"L";6;NA;33;-1;NA
"RR";NA;"u";3;1;"learn";0;"invalid";"V";"V";"L";2;NA;33;-1;NA
"RC";568,514999999024;"e";3;1;"test";1;"invalid";"Salient";"G";NA;3;568,514999999024;33;-1;1
"RC";NA;"u";1;2;"learn";0;"valid";"G";"G";"X";2;NA;33;1;NA
"RR";468,254999999772;"u";2;2;"learn";1;"valid";"G";"G";"X";8;468,254999999772;33;1;NA
"RC";525,265000000331;"e";1;1;"test";1;"invalid";"Salient";"G";NA;7;525,265000000331;33;-1;1
"RC";NA;"e";2;1;"test";0;"invalid";"NonSalient";NA;"X";5;NA;33;-1;-1
"RC";NA;"u";2;2;"learn";1;"valid";"G";"G";"X";8;884,995000000345;33;1;NA
"RC";385,164999999461;"e";10;1;"learn";1;"valid";"V";"V";"L";5;385,164999999461;33;1;NA
"RR";335,084999998799;"u";2;1;"learn";1;"valid";"G";"G";"X";4;335,084999998799;33;1;NA
"RR";585,305000000517;"e";2;1;"test";1;"valid";"Salient";"V";NA;9;585,305000000517;33;1;1
"RC";NA;"u";1;2;"test";0;"invalid";"Salient";"V";NA;4;NA;33;-1;1
"RR";751,885000001494;"u";2;2;"learn";1;"invalid";"V";"V";"L";8;751,885000001494;33;-1;NA
"RC";418,835000000399;"e";1;1;"learn";1;"valid";"V";"V";"L";3;418,835000000399;33;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";7;NA;33;1;NA
"RR";585,165000000416;"e";2;1;"learn";1;"valid";"V";"V";"L";3;585,165000000416;33;1;NA
"RR";568,84999999977;"u";7;1;"learn";1;"valid";"G";"G";"X";2;568,84999999977;33;1;NA
"RC";NA;"e";1;1;"learn";0;"invalid";"G";"G";"X";7;NA;33;-1;NA
"RC";485,364999996818;"u";2;1;"learn";1;"valid";"G";"G";"X";4;485,364999996818;33;1;NA
"RR";501,664999999775;"u";1;1;"learn";1;"valid";"G";"G";"X";8;501,664999999775;33;1;NA
"RR";NA;"e";5;1;"test";1;"valid";"Salient";"V";NA;9;1151,97999999862;33;1;1
"RC";402,419999998529;"u";6;1;"test";1;"invalid";"NonSalient";NA;"L";2;402,419999998529;33;-1;-1
"RR";NA;"u";3;1;"learn";1;"valid";"G";"G";"X";4;968,920000002981;33;1;NA
"RC";283,605000000648;"e";2;2;"learn";1;"valid";"V";"V";"L";3;283,605000000648;33;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"NonSalient";"V";"L";5;1184,94500000088;33;1;-1
"RR";535,224999999627;"u";3;1;"learn";1;"valid";"G";"G";"X";6;535,224999999627;33;1;NA
"RR";NA;"u";1;1;"learn";1;"valid";"G";"G";"X";4;968,385000000126;33;1;NA
"RR";481,894999997053;"u";1;1;"learn";1;"valid";"G";"G";"X";8;481,894999997053;33;1;NA
"RC";360,880000000066;"u";4;1;"test";1;"invalid";"NonSalient";NA;"L";2;360,880000000066;33;-1;-1
"RR";809,209999999439;"e";5;1;"test";1;"valid";"Salient";"V";NA;7;809,209999999439;33;1;1
"RR";491,874999999823;"u";3;1;"learn";1;"valid";"G";"G";"X";6;491,874999999823;33;1;NA
"RR";791,730000000825;"u";1;1;"learn";1;"valid";"G";"G";"X";2;791,730000000825;33;1;NA
"RR";643,970000000991;"e";3;2;"learn";1;"valid";"V";"V";"L";9;643,970000000991;33;1;NA
"RC";NA;"e";2;1;"test";0;"invalid";"Salient";"G";NA;7;NA;33;-1;1
"RC";346,489999999903;"u";3;1;"learn";1;"valid";"G";"G";"X";4;346,489999999903;33;1;NA
"RR";608,505000000264;"e";3;1;"learn";1;"valid";"V";"V";"L";7;608,505000000264;33;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";3;NA;33;1;NA
"RC";514,274999997838;"e";3;1;"learn";1;"invalid";"G";"G";"X";5;514,274999997838;33;-1;NA
"RC";341,674999999555;"u";1;1;"learn";1;"valid";"G";"G";"X";2;341,674999999555;33;1;NA
"RC";NA;"u";4;1;"test";0;"invalid";"Salient";"V";NA;4;NA;33;-1;1
"RR";710,220000000845;"u";2;1;"test";1;"valid";"NonSalient";NA;"X";2;710,220000000845;33;1;-1
"RC";446,069999998144;"e";6;1;"learn";1;"valid";"V";"V";"L";3;446,069999998144;33;1;NA
"RR";506,720000001224;"u";2;2;"learn";1;"valid";"G";"G";"X";8;506,720000001224;33;1;NA
"RR";360,950000002049;"u";1;1;"learn";1;"valid";"G";"G";"X";2;360,950000002049;33;1;NA
"RR";391,465000000608;"u";1;1;"learn";1;"valid";"G";"G";"X";6;391,465000000608;33;1;NA
"RR";406,979999999749;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";4;406,979999999749;33;1;-1
"RR";NA;"e";5;1;"learn";0;"valid";"V";"V";"L";9;NA;33;1;NA
"RR";512,829999999667;"u";2;2;"learn";1;"valid";"G";"G";"X";4;512,829999999667;33;1;NA
"RC";440,550000002986;"u";7;1;"learn";1;"invalid";"V";"V";"L";8;440,550000002986;33;-1;NA
"RC";479,649999997491;"e";1;1;"learn";1;"valid";"V";"V";"L";9;479,649999997491;33;1;NA
"RR";409,749999998894;"u";3;1;"test";1;"valid";"NonSalient";NA;"X";2;409,749999998894;33;1;-1
"RR";NA;"u";1;2;"learn";0;"valid";"G";"G";"X";6;NA;33;1;NA
"RC";548,380000000179;"u";3;1;"test";1;"invalid";"Salient";"V";NA;4;548,380000000179;33;-1;1
"RR";444,224999999278;"u";3;2;"learn";1;"valid";"G";"G";"X";2;444,224999999278;33;1;NA
"RC";357,040000002598;"e";1;1;"learn";1;"invalid";"G";"G";"X";5;357,040000002598;33;-1;NA
"RC";546,285000000125;"u";1;1;"learn";1;"valid";"G";"G";"X";6;546,285000000125;33;1;NA
"RC";345,690000001923;"e";4;2;"learn";1;"valid";"V";"V";"L";5;345,690000001923;33;1;NA
"RR";307,425000002922;"u";2;1;"learn";1;"valid";"G";"G";"X";6;307,425000002922;33;1;NA
"RR";408,639999997831;"e";2;1;"learn";1;"valid";"Salient";"V";"L";3;408,639999997831;33;1;1
"RR";412,039999999251;"e";1;1;"learn";1;"valid";"V";"V";"L";7;412,039999999251;33;1;NA
"RR";357,065000000148;"u";3;1;"learn";1;"valid";"G";"G";"X";2;357,065000000148;33;1;NA
"RR";526,259999998729;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";6;526,259999998729;33;1;-1
"RC";683,774999997695;"u";3;1;"test";1;"invalid";"Salient";"V";NA;2;683,774999997695;33;-1;1
"RC";610,999999997148;"e";1;2;"learn";1;"valid";"NonSalient";"V";"L";3;610,999999997148;33;1;-1
"RR";NA;"e";1;1;"test";1;"valid";"NonSalient";NA;"L";5;935,115000000224;33;1;-1
"RR";401,709999998275;"u";4;2;"learn";1;"valid";"G";"G";"X";8;401,709999998275;33;1;NA
"RR";517,294999998285;"u";1;1;"learn";1;"valid";"G";"G";"X";4;517,294999998285;33;1;NA
"RR";645,434999998542;"e";3;2;"learn";1;"valid";"V";"V";"L";7;645,434999998542;33;1;NA
"RR";625,220000001718;"u";2;1;"learn";1;"valid";"G";"G";"X";8;625,220000001718;33;1;NA
"RC";799,474999999575;"e";1;1;"learn";1;"invalid";"G";"G";"X";5;799,474999999575;33;-1;NA
"RC";334,794999998849;"u";1;1;"learn";1;"valid";"G";"G";"X";6;334,794999998849;33;1;NA
"RR";418,415000000323;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";4;418,415000000323;33;1;-1
"RR";408,385000002454;"u";2;1;"test";1;"valid";"Salient";"G";NA;2;408,385000002454;33;1;1
"RR";NA;"e";6;1;"learn";0;"valid";"V";"V";"L";9;NA;33;1;NA
"RC";NA;"u";7;1;"test";0;"invalid";"NonSalient";NA;"L";8;NA;33;-1;-1
"RR";NA;"u";4;2;"test";0;"valid";"NonSalient";NA;"X";6;NA;33;1;-1
"RC";550,524999999197;"u";9;1;"test";1;"invalid";"Salient";"V";NA;8;550,524999999197;33;-1;1
"RR";386,149999998452;"u";1;2;"learn";1;"invalid";"V";"V";"L";2;386,149999998452;33;-1;NA
"RC";384,855000000016;"e";1;1;"learn";1;"valid";"V";"V";"L";9;384,855000000016;33;1;NA
"RR";NA;"u";7;2;"learn";0;"valid";"Salient";"G";"X";4;NA;33;1;1
"RR";418,345000002091;"u";8;2;"test";1;"valid";"Salient";"G";NA;6;418,345000002091;33;1;1
"RR";434,844999999768;"u";1;2;"learn";1;"valid";"G";"G";"X";2;434,844999999768;33;1;NA
"RC";450,830000001588;"u";4;1;"learn";1;"invalid";"V";"V";"L";8;450,830000001588;33;-1;NA
"RR";419,065000001865;"u";2;1;"learn";1;"valid";"G";"G";"X";6;419,065000001865;33;1;NA
"RC";492,33000000072;"e";2;1;"learn";1;"valid";"V";"V";"L";7;492,33000000072;33;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;33;1;NA
"RR";751,454999997804;"e";2;1;"test";1;"valid";"NonSalient";NA;"L";7;751,454999997804;33;1;-1
"RR";660,029999999551;"u";4;1;"learn";1;"valid";"G";"G";"X";6;660,029999999551;33;1;NA
"RR";618,979999999283;"e";2;2;"learn";1;"valid";"V";"V";"L";5;618,979999999283;33;1;NA
"RR";534,579999999551;"u";2;1;"test";1;"valid";"Salient";"G";NA;6;534,579999999551;33;1;1
"RR";435,689999998431;"e";2;1;"learn";1;"valid";"V";"V";"L";7;435,689999998431;33;1;NA
"RC";719,164999998384;"e";2;2;"learn";1;"invalid";"G";"G";"X";3;719,164999998384;33;-1;NA
"RC";528,200000000652;"u";1;1;"learn";1;"valid";"G";"G";"X";2;528,200000000652;33;1;NA
"RR";424,914999999601;"e";3;1;"learn";1;"valid";"V";"V";"L";3;424,914999999601;33;1;NA
"RR";661,855000002106;"e";1;1;"learn";1;"valid";"V";"V";"L";9;661,855000002106;33;1;NA
"RR";535,130000000208;"u";3;1;"learn";1;"valid";"NonSalient";"G";"X";2;535,130000000208;33;1;-1
"RR";585,605000000214;"e";2;1;"learn";1;"valid";"V";"V";"L";3;585,605000000214;33;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"Salient";"V";"L";9;952,085000000807;33;1;1
"RC";502,175000001444;"e";3;1;"test";1;"invalid";"NonSalient";NA;"X";7;502,175000001444;33;-1;-1
"RR";835,46500000034;"u";4;1;"test";1;"valid";"Salient";"G";NA;4;835,46500000034;33;1;1
"RR";467,464999997901;"u";1;2;"learn";1;"valid";"G";"G";"X";6;467,464999997901;33;1;NA
"RR";535,24500000276;"e";4;1;"learn";1;"valid";"V";"V";"L";7;535,24500000276;33;1;NA
"RR";NA;"u";2;1;"learn";0;"valid";"G";"G";"X";6;NA;33;1;NA
"RR";835,27000000322;"e";2;1;"learn";1;"valid";"V";"V";"L";3;835,27000000322;33;1;NA
"RR";684,909999999718;"e";1;1;"learn";1;"valid";"V";"V";"L";7;684,909999999718;33;1;NA
"RR";425,659999997151;"u";5;1;"test";1;"valid";"NonSalient";NA;"X";2;425,659999997151;33;1;-1
"RR";518,629999998439;"u";1;2;"learn";1;"valid";"G";"G";"X";8;518,629999998439;33;1;NA
"RC";376,069999998435;"e";1;1;"learn";1;"invalid";"G";"G";"X";5;376,069999998435;33;-1;NA
"RR";535,115000002406;"e";4;1;"learn";1;"valid";"V";"V";"L";9;535,115000002406;33;1;NA
"RC";518,905000000814;"u";2;1;"learn";1;"valid";"G";"G";"X";6;518,905000000814;33;1;NA
"RR";634,775000002264;"e";2;1;"learn";1;"valid";"V";"V";"L";3;634,775000002264;33;1;NA
"RC";NA;"e";2;1;"test";0;"invalid";"NonSalient";NA;"X";9;NA;33;-1;-1
"RC";494,660000000295;"u";3;1;"learn";1;"valid";"G";"G";"X";4;494,660000000295;33;1;NA
"RR";573,065000000497;"u";1;1;"learn";1;"valid";"G";"G";"X";6;573,065000000497;33;1;NA
"RR";656,614999999874;"e";4;1;"learn";1;"valid";"V";"V";"L";5;656,614999999874;33;1;NA
"RR";NA;"u";2;1;"learn";0;"valid";"NonSalient";"G";"X";2;NA;33;1;-1
"RR";728,719999999157;"u";3;1;"test";1;"valid";"Salient";"G";NA;6;728,719999999157;33;1;1
"RR";504,990000001271;"e";3;1;"learn";1;"valid";"V";"V";"L";3;504,990000001271;33;1;NA
"RR";723,774999998568;"u";2;2;"learn";1;"valid";"G";"G";"X";2;723,774999998568;33;1;NA
"RR";610,350000002654;"e";2;1;"learn";1;"valid";"Salient";"V";"L";3;610,350000002654;33;1;1
"RR";572,195000000647;"u";2;1;"learn";1;"valid";"G";"G";"X";8;572,195000000647;33;1;NA
"RR";457,099999999627;"e";2;1;"test";1;"valid";"Salient";"V";NA;3;457,099999999627;33;1;1
"RC";410,995000002004;"e";2;1;"learn";1;"invalid";"G";"G";"X";7;410,995000002004;33;-1;NA
"RC";453,489999999874;"u";1;1;"learn";1;"valid";"G";"G";"X";4;453,489999999874;33;1;NA
"RC";546,740000001591;"u";3;2;"test";1;"invalid";"Salient";"V";NA;6;546,740000001591;33;-1;1
"RR";411,559999996825;"u";2;1;"learn";1;"valid";"G";"G";"X";2;411,559999996825;33;1;NA
"RC";535,524999999325;"e";2;2;"learn";1;"valid";"V";"V";"L";3;535,524999999325;33;1;NA
"RR";589,810000001307;"e";1;1;"learn";1;"valid";"V";"V";"L";7;589,810000001307;33;1;NA
"RR";NA;"e";1;1;"test";0;"valid";"NonSalient";NA;"L";9;NA;33;1;-1
"RR";538,570000000391;"u";4;1;"learn";1;"valid";"G";"G";"X";4;538,570000000391;33;1;NA
"RR";576,430000000755;"e";3;1;"learn";1;"valid";"V";"V";"L";7;576,430000000755;33;1;NA
"RR";462,065000003349;"e";1;1;"learn";1;"valid";"V";"V";"L";3;462,065000003349;33;1;NA
"RR";453,380000002653;"u";3;1;"test";1;"valid";"Salient";"G";NA;6;453,380000002653;33;1;1
"RC";440,290000002051;"u";2;1;"test";1;"invalid";"NonSalient";NA;"L";4;440,290000002051;33;-1;-1
"RC";520,799999998417;"e";1;2;"learn";1;"valid";"V";"V";"L";5;520,799999998417;33;1;NA
"RR";391,085000002704;"e";1;1;"learn";1;"valid";"V";"V";"L";3;391,085000002704;33;1;NA
"RR";410,944999999401;"e";1;1;"learn";1;"valid";"V";"V";"L";5;410,944999999401;33;1;NA
"RR";391,645000003336;"e";1;1;"learn";1;"valid";"V";"V";"L";3;391,645000003336;33;1;NA
"RR";355,359999997972;"u";6;2;"learn";1;"valid";"G";"G";"X";8;355,359999997972;33;1;NA
"RR";285,630000002129;"e";2;1;"learn";1;"valid";"V";"V";"L";7;285,630000002129;33;1;NA
"RR";441,755000000057;"u";2;1;"learn";1;"valid";"Salient";"G";"X";2;441,755000000057;33;1;1
"RR";341,485000001057;"u";1;1;"learn";1;"valid";"G";"G";"X";8;341,485000001057;33;1;NA
"RR";467,725000002247;"e";3;1;"test";1;"valid";"NonSalient";NA;"L";9;467,725000002247;33;1;-1
"RC";416,629999999941;"e";2;1;"test";1;"invalid";"Salient";"G";NA;3;416,629999999941;33;-1;1
"RC";451,239999998506;"e";3;1;"test";1;"invalid";"NonSalient";NA;"X";5;451,239999998506;33;-1;-1
"RC";452,16999999684;"u";1;2;"learn";1;"valid";"G";"G";"X";2;452,16999999684;33;1;NA
"RR";376,995000002353;"e";4;2;"learn";1;"valid";"V";"V";"L";7;376,995000002353;33;1;NA
"RC";NA;"e";2;1;"learn";0;"invalid";"G";"G";"X";9;NA;33;-1;NA
"RR";305,44999999961;"e";2;1;"learn";1;"valid";"V";"V";"L";7;305,44999999961;33;1;NA
"RC";362,394999999879;"u";4;1;"learn";1;"valid";"G";"G";"X";4;362,394999999879;33;1;NA
"RC";456,684999997378;"u";2;1;"learn";1;"invalid";"V";"V";"L";8;456,684999997378;33;-1;NA
"RR";288,899999999785;"u";2;1;"learn";1;"valid";"G";"G";"X";6;288,899999999785;33;1;NA
"RR";291,924999997264;"u";1;1;"learn";1;"valid";"G";"G";"X";2;291,924999997264;33;1;NA
"RC";260,474999999133;"e";3;1;"test";1;"valid";"Salient";"V";NA;7;260,474999999133;33;1;1
"RR";385,840000002645;"e";1;2;"learn";1;"valid";"V";"V";"L";3;385,840000002645;33;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";7;NA;33;1;NA
"RC";510,53999999931;"u";2;1;"test";1;"invalid";"NonSalient";NA;"L";4;510,53999999931;33;-1;-1
"RC";459,820000000036;"e";1;2;"learn";1;"valid";"V";"V";"L";3;459,820000000036;33;1;NA
"RR";271,074999996927;"u";6;1;"learn";1;"valid";"G";"G";"X";8;271,074999996927;33;1;NA
"RR";NA;"u";1;1;"learn";0;"valid";"G";"G";"X";4;NA;33;1;NA
"RR";358,325000001059;"e";3;1;"learn";1;"valid";"V";"V";"L";7;358,325000001059;33;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;33;1;NA
"RC";NA;"e";4;1;"test";0;"invalid";"NonSalient";NA;"X";3;NA;33;-1;-1
"RC";NA;"u";5;1;"test";1;"valid";"NonSalient";NA;"X";4;857,565000002296;33;1;-1
"RR";570,130000000063;"e";4;1;"learn";1;"valid";"V";"V";"L";9;570,130000000063;33;1;NA
"RR";556,644999996706;"u";2;2;"learn";1;"valid";"G";"G";"X";2;556,644999996706;33;1;NA
"RR";519,599999999627;"e";2;1;"learn";1;"valid";"V";"V";"L";5;519,599999999627;33;1;NA
"RR";555,230000001757;"u";2;1;"learn";1;"valid";"G";"G";"X";6;555,230000001757;33;1;NA
"RR";541,630000003124;"e";2;1;"learn";1;"valid";"V";"V";"L";7;541,630000003124;33;1;NA
"RR";483,800000001565;"e";1;1;"learn";1;"valid";"V";"V";"L";9;483,800000001565;33;1;NA
"RC";445,865000001277;"e";3;1;"learn";1;"invalid";"G";"G";"X";7;445,865000001277;33;-1;NA
"RC";NA;"u";1;1;"learn";0;"valid";"G";"G";"X";4;NA;33;1;NA
"RR";653,114999997342;"e";3;1;"learn";1;"valid";"V";"V";"L";3;653,114999997342;33;1;NA
"RR";NA;"u";3;1;"learn";0;"valid";"G";"G";"X";6;NA;33;1;NA
"RR";494,694999997591;"e";2;1;"learn";1;"valid";"V";"V";"L";7;494,694999997591;33;1;NA
"RR";404,489999997168;"e";1;1;"learn";1;"valid";"V";"V";"L";5;404,489999997168;33;1;NA
"RC";372,545000001992;"u";1;1;"test";1;"invalid";"NonSalient";NA;"L";2;372,545000001992;33;-1;-1
"RR";NA;"u";1;2;"learn";0;"invalid";"V";"V";"L";6;NA;33;-1;NA
"RR";775,809999999183;"u";8;1;"learn";1;"valid";"G";"G";"X";2;775,809999999183;33;1;NA
"RC";458,044999999402;"e";3;2;"test";1;"valid";"NonSalient";NA;"L";3;458,044999999402;33;1;-1
"RC";551,510000001372;"e";2;1;"test";1;"invalid";"Salient";"G";NA;9;551,510000001372;33;-1;1
"RC";385,50000000032;"u";2;2;"test";1;"invalid";"NonSalient";NA;"L";8;385,50000000032;33;-1;-1
"RC";502,024999998184;"e";1;2;"learn";1;"valid";"V";"V";"L";5;502,024999998184;33;1;NA
